ISTPI                    1489C20152O30/06/2015R211399           0.00000     1171936.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R211404           0.00000       16163.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R211414           0.00000        4861.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R211499           0.00000       16163.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R211501           0.00000       52164.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R211599           0.00000       52164.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R211800           0.00000        3802.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R213000           0.00000      407780.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R213002           0.00000      147929.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R213010           0.00000       90733.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R213013           0.00000       78500.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R213500           0.00000       84752.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R219999           0.00000     1937534.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R220210           0.00000      180000.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R220403           0.00000       15621.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R220499           0.00000       15621.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R221700           0.00000        5598.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R222004           0.00000         473.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R222005           0.00000         473.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
ISTPI                    1489C20152O30/06/2015R222600           0.00000        5866.0000015064141.zip15064142.zip30/06/201530/06/2015701/04/201501/01/2015*
